selling_price
-9.266244376523922188e-01
1.684185242520011005e+00
4.385923531556248922e-01
6.926278021099599620e-04
-9.610895147384508619e-03
-1.431497062177621071e+00
-8.699550614301726492e-01
-5.814564188443275272e-01
-1.029659667147336810e+00
2.559675587538556396e+00
7.116357113172282478e-01
-7.360092630867445251e-01
-8.441962540564365014e-01
1.850174997236367025e+00
5.844389276857194469e-03
-1.590119779150543089e-01
8.352779867111619350e-01
-1.823030934258411007e+00
-1.539684053147313048e+00
1.159838959620237642e+00
9.125544088323703784e-01
2.751733255317132976e+00
-2.620472074099989834e-01
-1.338765355632171028e+00
-3.547789139554491933e-01
1.159838959620237642e+00
2.428254171152299801e-01
-1.642719282642257861e+00
5.210205367515806651e-01
1.365909418610127046e+00
7.064839498424810849e-01
-6.020634647433164011e-01
-3.959930057534270520e-01
1.077410776024281924e+00
1.659559822670719331e+00
2.891912703879550572e-01
-5.917599417938219641e-01
5.736200402432953954e-02
2.222183712162410230e-01
1.006419502902265117e+00
-9.884455753493590624e-01
1.515310501377796770e+00
-6.278222721170526599e-01
2.071700740650498140e+00
-1.823030934258411007e+00
4.410651986635036326e-01
2.015031364428278682e+00
2.720822686468649554e+00
-9.111691532281505079e-01
-1.137846658117028786e+00
-6.638846024402832446e-01
-9.369279606018866557e-01
-3.753859598544381226e-01
2.355047621761595877e+00
-1.276944217935204184e+00
-1.452104108076610167e+00
1.211356574367709937e+00
3.097983162869440421e-01
-1.261488933510962474e+00
-1.328461832682676480e+00
5.844389276857194469e-03
9.201790158149963927e-01
-1.462407631026104493e+00
6.910286654182393740e-01
-7.823751163594696578e-01
4.076817843071414704e-01
1.613193969397994199e+00
-1.055418474521073069e+00
-1.390282970379643324e+00
7.064839498424810849e-01
-5.041799967231189727e-01
-4.363828157154455711e-01
-4.567322547061514887e-02
-2.362884000362628079e-01
2.531289400647244170e-01
1.132534623804077656e+00
8.301262252364146610e-01
-1.122391373692787075e+00
-1.493318199874587915e+00
1.913078023677576289e-01
-6.072152262180636750e-01
4.798064449536027509e-01
-9.008656302786560710e-01
2.737359859637134019e-01
4.591993990546138216e-01
-1.050215176597031896e-01
1.037278572970546514e-01
-2.259848770867683432e-01
1.432882317781841053e+00
8.249744637616673870e-01
1.010437876852567918e+00
5.055652523273389543e-01
-4.459133672637274545e-03
-1.070873758945314780e+00
2.041872041711711994e+00
2.087156025074739851e+00
-1.823030934258411007e+00
2.762036778266627302e+00
1.005286115377820533e+00
3.149500777616912606e-01
-1.538602164403070627e-01
3.922264998828997595e-01
1.614791222635166348e-02
2.479771785899771985e-01
1.108321344872765346e+00
1.067107253074787376e+00
2.009879602953531297e+00
2.531289400647244170e-01
-3.084130606827241161e-01
4.540476375798665476e-01
8.420268130776281668e-02
-7.669198319352279469e-01
-1.096632566319051039e+00
-3.599306754301964117e-01
5.879934359232946717e-01
-7.050986942382611034e-01
-4.166000516524160369e-01
-1.435566934908125980e-01
-9.832938138746117884e-01
-6.535810794907888077e-01
3.716194539839108302e-01
-1.271792456460456799e+00
-4.835729508241300434e-01
-1.328461832682676480e+00
6.086004818222836565e-01
-3.496271524807019748e-01
-3.032612992079768421e-01
-1.163605465490765045e+00
3.407088851354274084e-01
1.365909418610127046e+00
3.561641695596691193e-01
-9.420797220766339297e-01
8.827257287281294051e-02
-8.111219453885594177e-01
1.721380960367686175e+00
3.458606466101746824e-01
7.734568490141950914e-01
1.360757657135379883e+00
5.107170138020861172e-01
5.221024254958230026e-02
7.013321883677338109e-01
1.602890446448499873e+00
1.015589638327315081e+00
3.304053621859329715e-01
1.274362617203868675e+00
3.922264998828997595e-01
6.755733809939976631e-01
-7.143203284435131750e-02
7.734568490141950914e-01
-9.369279606018866557e-01
-1.024507905672589647e+00
2.428254171152299801e-01
1.468944648105071638e+00
-1.122391373692787075e+00
-1.282095979409951347e+00
-1.251185410561467926e+00
1.779647382647077114e+00
-9.163209147028977819e-01
-1.060570235995820232e+00
-1.409550558295197931e+00
4.231370687313831813e-01
1.314391803862654751e+00
-1.023426016928347254e-01
-5.814564188443275272e-01
-4.732694278746356065e-01
9.434649776808538002e-01
3.675495812534059631e-02
-1.823030934258411007e+00
1.242267143216193359e+00
2.329237296773112309e+00
-8.957138688039087970e-01
1.288632996488918492e+00
-1.177978861170764224e-01
2.653849787296935769e+00
5.107170138020861172e-01
1.154687198145490479e+00
1.855017653022629665e+00
6.910286654182393740e-01
2.428254171152299801e-01
2.355511280294322773e+00
6.189040047717780935e-01
-4.320553360766576922e-01
1.164990721094984805e+00
-2.105295926625266323e-01
1.386516464509115920e+00
1.243349031960435808e-01
-3.444753910059547564e-01
-6.072152262180636750e-01
1.861560408930103827e-01
1.494703455478807896e+00
-1.847707852887904845e-01
-9.111691532281505079e-01
-4.835729508241300434e-01
-8.596515384806782123e-01
2.170666097414938045e-01
-3.135648221574713346e-01
1.422578794832346505e+00
4.437441146303721107e-01
1.438034079256588216e+00
-1.045114951571578521e+00
-9.729902909251173515e-01
7.931880954624772606e-01
5.776899129738002348e-01
7.683050875394478174e-01
1.913078023677576289e-01
-9.523832450261283666e-01
5.622346285495585239e-01
-1.070873758945314780e+00
-7.566163089857335100e-01
1.778050336589905855e+00
1.608042207923247036e+00
-1.384049320160653518e-01
-1.390282970379643324e+00
2.685842244889661279e-01
-4.269035746019104738e-01
-2.506617957162621257e-02
9.074026473576232155e-01
9.342433434756017285e-02
-3.187165836322185530e-01
1.484399932529313348e+00
2.267467676690892997e+00
-1.142998419591775949e+00
-1.369675924480654450e+00
-4.217518131271632553e-01
-2.259848770867683432e-01
1.700773914468697301e+00
-1.575746383470543632e+00
6.755733809939976631e-01
-8.709854137251222816e-01
-4.052146399586791653e-02
-1.538602164403070627e-01
-1.177978861170764224e-01
-4.269035746019104738e-01
1.731684483317180723e+00
3.149500777616912606e-01
-2.002260697130321676e-01
-2.671989688847462019e-01
4.849582064283499694e-01
-8.699550614301726492e-01
-4.887247122988773174e-01
-8.235892081574475165e-01
-9.472314835513810927e-01
-4.835729508241300434e-01
3.510124080849219008e-01
-2.311366385615155894e-01
-5.402423270463496685e-01
5.622346285495585239e-01
-4.062965287029215444e-01
1.500937105697797425e-01
-1.744672623392959920e-01
6.189040047717780935e-01
7.467192257948031264e-02
-7.669198319352279469e-01
-2.826542533089879128e-01
3.561641695596691193e-01
-7.875268778342169318e-01
-6.175187491675581120e-01
5.725381514990529608e-01
-1.426345300702873908e+00
1.489551694004060733e+00
-5.402423270463496685e-01
-5.505458499958441054e-01
3.407088851354274084e-01
5.467793441253168130e-01
1.552454720445269887e-01
2.840395089132078388e-01
-7.411610245614917991e-01
-4.681176663998883325e-01
2.762036778266627302e+00
-1.189364272864501082e+00
-9.163209147028977819e-01
-4.629659049251411140e-01
1.216508335842457322e+00
-6.535810794907888077e-01
-1.225426603187731889e+00
-1.240881887611973600e+00
8.095191793374257871e-01
6.549663350950086782e-01
1.886237327559597610e+00
1.731272342399201358e+00
-1.435566934908125980e-01
3.036162025172470802e-01
3.922264998828997595e-01
-8.905621073291615231e-01
1.221660097317204485e+00
-3.341718680564602639e-01
7.219392342667227958e-01
1.964595638425048751e-01
-6.072152262180636750e-01
2.628090979923199288e+00
7.631533260647006545e-01
-4.052146399586791653e-02
2.645143517584613163e-02
-1.446952346601862782e+00
-4.887247122988773174e-01
9.294521864695411972e-01
1.569352479247895449e+00
-8.287409696321947905e-01
-1.287247740884698510e+00
-1.060570235995820232e+00
-1.220274841712984504e+00
1.561676354650521903e+00
-9.961732175614799178e-01
1.324695326812149077e+00
1.438034079256588216e+00
-1.070873758945314780e+00
-3.496271524807019748e-01
8.558850326101508088e-01
3.314872509301729914e-02
-1.184212511389753919e+00
2.076852502125245525e+00
-1.023426016928347254e-01
1.113473106347512509e+00
5.364758211758223760e-01
-2.156813541372738785e-01
-1.596353429369532728e+00
-5.247870426221079576e-01
-1.493318199874587915e+00
-8.390444925816892274e-01
-5.556976114705913794e-01
2.376736556404827339e-01
-3.599306754301964117e-01
-5.711528958948330903e-01
-1.359372401531159902e+00
9.795273080040844960e-01
-7.823751163594696578e-01
-1.503621722824082463e+00
1.494703455478807896e+00
-6.329740335917998229e-01
-1.744672623392959920e-01
8.919473629333815046e-01
2.762036778266627302e+00
6.202949803699597808e-01
-2.775024918342406943e-01
7.270909957414699587e-01
-4.567322547061514887e-02
-1.112087850743292750e+00
1.707007564687686996e-01
4.591993990546138216e-01
2.762036778266627302e+00
1.118624867822259894e+00
1.551372831701027577e+00
1.342778009588512012e+00
-2.620472074099989834e-01
-1.899225467635377029e-01
2.531289400647244170e-01
-6.020634647433164011e-01
-5.597674842010961355e-02
-4.681176663998883325e-01
-8.493480155311836644e-01
1.432882317781841053e+00
5.725381514990529608e-01
2.943430318627023312e-01
5.467793441253168130e-01
-9.470254130923914104e-01
1.726532721842433338e+00
8.146709408121729501e-01
1.772898575115158470e+00
-6.175187491675581120e-01
9.342433434756017285e-02
4.179853072566359073e-01
-7.720715934099752209e-01
6.704216195192503891e-01
9.342433434756017285e-02
4.179853072566359073e-01
1.707007564687686996e-01
-4.567322547061514887e-02
8.095191793374257871e-01
6.858769039434921000e-01
-1.436648823652368456e+00
8.764920785091397937e-01
-9.203907874334026074e-02
8.919473629333815046e-01
8.301262252364146610e-01
-1.050266713046325906e+00
-3.187165836322185530e-01
-8.699550614301726492e-01
-8.173555579384578218e-02
4.437441146303721107e-01
1.391668225983863305e+00
-1.539684053147313048e+00
-8.544997770059309383e-01
1.378325182598813536e-01
-1.220274841712984504e+00
1.707007564687686996e-01
-8.338927311069419535e-01
-1.596353429369532728e+00
-1.074943631675819578e-01
1.638952776771730457e+00
3.160319665059336397e-02
1.082562537499029087e+00
-7.154022171877556513e-01
-3.084130606827241161e-01
4.231370687313831813e-01
-9.328065514220891252e-01
-1.282095979409951347e+00
-1.096632566319051039e+00
-7.823751163594696578e-01
2.020183125903025623e+00
-6.793398868645249555e-01
-5.196352811473606836e-01
8.661885555596453568e-01
1.681248757313950626e-01
-6.381257950665470968e-01
-1.390282970379643324e+00
-6.123669876928109490e-01
1.243349031960435808e-01
6.652698580445032261e-01
9.434649776808538002e-01
1.154687198145490479e+00
2.634324630142189094e-01
-1.678781612965488446e+00
2.273701326909882692e-01
9.074026473576232155e-01
-2.723507303594934759e-01
3.097983162869440421e-01
1.314391803862654751e+00
-2.105295926625266323e-01
-1.689085135914982772e+00
9.434649776808538002e-01
2.737359859637134019e-01
-1.065721997470567617e+00
-9.678385294503700775e-01
-3.032612992079768421e-01
6.766552697382401116e-02
-6.329740335917998229e-01
3.664676925091636117e-01
2.530362064747244233e+00
2.282922961115134708e+00
-2.362884000362628079e-01
3.510124080849219008e-01
6.395110506707669673e-01
3.160319665059336397e-02
1.397901876202852778e-01
-9.935973368241062254e-01
8.455815096606563719e-01
3.675495812534059631e-02
-1.766361558036191326e+00
-1.761209796561444163e+00
-1.045114951571578521e+00
-7.875268778342169318e-01
-1.235730126137226215e+00
9.280096932566120893e-01
3.613159310344163377e-01
8.404297481859090979e-01
-1.400586493329137650e+00
3.561641695596691193e-01
3.675495812534059631e-02
-6.628027136960408516e-02
1.953210226731311838e+00
-1.823030934258411007e+00
8.455815096606563719e-01
-1.034811428622084195e+00
1.758525179435159180e-01
8.198227022869202241e-01
1.407123510408105016e+00
2.119148482667465583e-01
-2.506617957162621257e-02
-1.029659667147336810e+00
3.510124080849219008e-01
-6.432775565412943708e-01
-3.290201065817130455e-01
8.661885555596453568e-01
1.546221070226280192e+00
-1.498469961349335300e+00
3.819229769334053226e-01
5.416275826505695390e-01
9.382616985913592167e-01
-3.805377213291853966e-01
-6.112850989485685282e-02
9.383132162061066373e-01
5.221024254958230026e-02
7.992156563879312392e-01
-1.693155008645487736e-01
-1.009052621248347936e+00
1.381364703034368757e+00
4.282888302061303998e-01
-4.062965287029215444e-01
3.767712154586580486e-01
1.376212941559621594e+00
-7.875268778342169318e-01
-1.070873758945314780e+00
-4.809970700867564619e-01
-4.526623819756466771e-01
2.788877474384606203e-01
-4.114482901776687629e-01
1.221660097317204485e+00
1.118624867822259894e+00
-5.763046573695802532e-01
1.707007564687686996e-01
3.458606466101746824e-01
-4.784211893493828249e-01
-9.832938138746117884e-01
9.692237850545899480e-01
8.404297481859090979e-01
2.344744098812101551e+00
-3.547789139554491933e-01
4.849582064283499694e-01
-1.823030934258411007e+00
1.861560408930103827e-01
-1.379979447430148776e+00
-1.153301942541270497e+00
1.964595638425048751e-01
4.282888302061303998e-01
1.808960905438389277e+00
8.404297481859090979e-01
9.795273080040844960e-01
4.643511605293610400e-01
1.128928390771754220e+00
1.154687198145490479e+00
5.158687752768333912e-01
1.029499394309132843e+00
1.037278572970546514e-01
-7.308575016119972512e-01
-7.360092630867445251e-01
-8.081339237332058056e-01
-1.168757226965512208e+00
1.964595638425048751e-01
-5.041799967231189727e-01
-1.177978861170764224e-01
2.016113253172520936e-01
6.446628121455142413e-01
-1.009052621248347936e+00
3.252536007111856975e-01
6.858769039434921000e-01
1.628649253822235909e+00
5.640377450657201308e-01
-1.776665080985685874e+00
-1.435566934908125980e-01
2.684760356145419191e+00
-1.258706982314599099e+00
-6.535810794907888077e-01
-7.617680704604806730e-01
9.434649776808538002e-01
-6.072152262180636750e-01
-5.505458499958441054e-01
1.886237327559597610e+00
2.067630867919993398e-01
-7.823751163594696578e-01
-7.926786393089640947e-01
-4.372070975514049662e-01
1.037278572970546514e-01
-1.318158309733181932e+00
3.664676925091636117e-01
-7.566163089857335100e-01
-8.338927311069419535e-01
-1.024507905672589647e+00
3.922264998828997595e-01
-8.596515384806782123e-01
1.098017821923270798e+00
1.058246223338222158e+00
2.116057425782620072e-01
1.685318630044455590e+00
-1.744672623392959920e-01
1.443185840731335601e+00
1.020741399802062244e+00
1.655489949940214534e-01
-2.929577762584824052e-01
1.489551694004060733e+00
1.211356574367709937e+00
-6.123669876928109490e-01
-1.158453704016017660e+00
-8.173555579384578218e-02
-6.628027136960408516e-02
1.216508335842457322e+00
-1.034811428622084195e+00
2.825454980855313103e-01
9.857609582230740519e-02
-1.354220640056412739e+00
1.264110611869121659e+00
-7.205539786625028142e-01
7.631533260647006545e-01
-1.508773484298829626e+00
-2.981095377332296237e-01
2.634324630142189094e-01
-4.861488315615036804e-01
3.477667983558311304e-01
1.963513749680806164e+00
-6.072152262180636750e-01
1.140313802465491161e-01
-1.282095979409951347e+00
3.046465548121967681e-01
-6.329740335917998229e-01
2.891912703879550572e-01
1.541069308751533029e+00
-1.297551263834193058e+00
2.076852502125245525e+00
1.747139767741422434e+00
-3.135648221574713346e-01
-6.535810794907888077e-01
7.786086104889423654e-01
2.273701326909882692e-01
7.796904992331847584e-02
-1.641637393898015274e-01
5.313240597010751021e-01
-8.751068229049198122e-01
1.535917547276785866e+00
-4.938764737736245358e-01
1.294866646707908131e-01
-9.832938138746117884e-01
3.351965003574476354e-01
1.381364703034368757e+00
-4.475106205008994031e-01
1.077410776024281924e+00
-1.796190238140432383e-01
1.927451419357575579e+00
-7.102504557130083773e-01
-8.441962540564365014e-01
-7.308575016119972512e-01
1.088796187718018837e-01
-1.179060749915006756e+00
3.922264998828997595e-01
3.201018392364384790e-01
8.507332711354036459e-01
-5.350905655716023945e-01
2.478689897155529565e+00
-7.617680704604806730e-01
3.664676925091636117e-01
1.191831417212963484e-01
-4.062965287029215444e-01
1.237115381741446196e+00
-7.823751163594696578e-01
7.940638949131840763e-01
-1.991441809687897677e-02
-8.699550614301726492e-01
-1.950743082382849491e-01
4.231370687313831813e-01
1.191831417212963484e-01
-9.472314835513810927e-01
-1.435566934908125980e-01
7.283789361101568050e-01
4.705848107483506793e-02
1.288632996488918492e+00
4.849582064283499694e-01
-8.688731726859302840e-02
2.840395089132078388e-01
9.857609582230740519e-02
-4.887247122988773174e-01
-2.465919229857572725e-01
1.861560408930103827e-01
-9.832938138746117884e-01
3.458606466101746824e-01
-1.384049320160653518e-01
-5.711528958948330903e-01
-3.341718680564602639e-01
1.098017821923270798e+00
1.134080152246501605e+00
-1.683933374440235609e+00
1.913078023677576289e-01
1.684597383437990370e+00
1.020741399802062244e+00
1.211356574367709937e+00
-1.122391373692787075e+00
-1.580898144945291017e+00
7.528498031152061065e-01
-1.354220640056412739e+00
5.364758211758223760e-01
3.046465548121967681e-01
-6.628027136960408516e-02
1.294866646707908131e-01
1.810042794182631642e-01
-6.484293180160415337e-01
2.674456833195924421e+00
-2.465919229857572725e-01
-9.203907874334026074e-02
1.103169583398018183e+00
1.379355516059216802e+00
8.312081139806570818e-02
-7.658379431909854984e-02
2.110957163088071464e+00
-9.523832450261283666e-01
-1.338765355632171028e+00
4.695029220041082585e-01
-5.660011344200858163e-01
1.623497492347488746e+00
1.231963620266699033e+00
-1.230578364662479052e+00
3.510124080849219008e-01
2.427172282408057491e+00
7.116357113172282478e-01
5.416275826505695390e-01
-1.148150181066523334e+00
-1.332531705413181333e-01
5.261722982263278281e-01
-1.435566934908125980e-01
-5.711528958948330903e-01
1.603972335192742349e-01
-1.122391373692787075e+00
-4.938764737736245358e-01
-1.045114951571578521e+00
-1.637567521167510476e+00
1.185597766993973901e+00
-6.484293180160415337e-01
-5.247870426221079576e-01
-9.987490982988534993e-01
1.922299657882828416e+00
-3.187165836322185530e-01
-1.251185410561467926e+00
7.734568490141950914e-01
6.189040047717780935e-01
5.982969588727891086e-01
-8.905621073291615231e-01
9.460408584182274927e-01
1.216508335842457322e+00
-5.556976114705913794e-01
-3.187165836322185530e-01
-2.259848770867683432e-01
7.064839498424810849e-01
2.891912703879550572e-01
2.762036778266627302e+00
-1.786968603935180422e+00
-1.173908988440259371e+00
-8.235892081574475165e-01
-7.926786393089640947e-01
5.364758211758223760e-01
-4.372070975514049662e-01
-9.203907874334026074e-02
1.237115381741446196e+00
1.041348445701051340e+00
1.298936519438413040e+00
2.112914832448475888e+00
2.634324630142189094e-01
-2.156813541372738785e-01
-1.385131208904896161e+00
5.736200402432953954e-02
-1.384049320160653518e-01
-8.111734441687609709e-02
5.844389276857194469e-03
-1.057479179110971890e+00
-1.732875108450334434e+00
-1.359372401531159902e+00
-7.154022171877556513e-01
-9.729902909251173515e-01
-8.287409696321947905e-01
-4.062965287029215444e-01
3.767712154586580486e-01
7.116357113172282478e-01
6.549663350950086782e-01
-1.142998419591775949e+00
1.242267143216193359e+00
4.282888302061303998e-01
-1.796190238140432383e-01
-5.763046573695802532e-01
3.097983162869440421e-01
5.163839514243082629e-01
1.659559822670719331e+00
4.334405916808776182e-01
-5.556976114705913794e-01
-8.648032999554253752e-01
2.531289400647244170e-01
-1.112087850743292750e+00
-6.628027136960408516e-02
2.129967370109889582e-02
-5.453940885210968315e-01
2.762036778266627302e+00
-4.680146311703934914e-01
-4.423588590261521847e-01
2.129967370109889582e-02
-1.410890016278632197e+00
-8.338927311069419535e-01
6.251376549907676494e-02
-7.875268778342169318e-01
-5.597674842010961355e-02
1.037278572970546514e-01
2.071700740650498140e+00
4.849582064283499694e-01
3.097983162869440421e-01
-1.169478473571976762e+00
-7.720715934099752209e-01
-1.796190238140432383e-01
-1.476265662213174269e-02
-8.173555579384578218e-02
-2.826542533089879128e-01
9.342433434756017285e-02
3.973782613576469780e-01
4.385923531556248922e-01
-1.847707852887904845e-01
1.597738684973752488e+00
-4.423588590261521847e-01
3.510124080849219008e-01
2.273701326909882692e-01
-4.709511352109991278e-01
1.906844373458586706e+00
1.262874189115182455e+00
-8.596515384806782123e-01
1.563891612084663540e+00
-1.307854786783687606e+00
-4.052146399586791653e-02
-7.926786393089640947e-01
-6.741881253897776816e-01
6.807251424687449370e-01
3.149500777616912606e-01
5.982969588727891086e-01
-8.390444925816892274e-01
1.747139767741422434e+00
-7.514645475109862360e-01
1.850174997236367025e+00
4.190671960008783559e-02
-1.590119779150543089e-01
1.500937105697797425e-01
-2.208331156120211247e-01
-1.014204382723095099e+00
-9.626867679756228036e-01
-2.929577762584824052e-01
5.313240597010751021e-01
2.788877474384606203e-01
8.095191793374257871e-01
-1.991441809687897677e-02
-2.671989688847462019e-01
-1.513925245773577011e+00
-1.683933374440235609e+00
-1.194516034339248467e+00
2.222183712162410230e-01
-1.076025520420061943e+00
2.325218941657354876e-01
-5.093317581978662467e-01
-7.257057401372500882e-01
1.015589638327315081e+00
2.185039493094937502e+00
2.293226484064629034e+00
3.561641695596691193e-01
5.107170138020861172e-01
2.123218355397970658e+00
4.901099679030971878e-01
3.613159310344163377e-01
-6.329740335917998229e-01
-1.642719282642257861e+00
-2.878060147837351312e-01
-6.896434098140193925e-01
-7.658379431909854984e-02
-4.062965287029215444e-01
-6.628027136960408516e-02
-1.395434731854390487e+00
4.282888302061303998e-01
1.764192098222835403e+00
-5.597674842010961355e-02
-3.908412442786798335e-01
-3.908412442786798335e-01
-1.338765355632171028e+00
1.088796187718018837e-01
-1.359372401531159902e+00
-7.154022171877556513e-01
1.707007564687686996e-01
7.322427572162172327e-01
-1.240881887611973600e+00
-1.137846658117028786e+00
-7.978304007837113687e-01
-7.205539786625028142e-01
9.589202621050955111e-01
-6.638846024402832446e-01
7.992156563879312392e-01
-1.430157604194187027e+00
1.614791222635166348e-02
2.788877474384606203e-01
3.458606466101746824e-01
1.716229198892939012e+00
-7.658379431909854984e-02
-3.393236295312074824e-01
-5.041799967231189727e-01
1.499855216953555059e+00
7.322427572162172327e-01
6.961804268929865369e-01
-4.433892113211018726e-01
-7.360092630867445251e-01
-1.950743082382849491e-01
8.404297481859090979e-01
1.953210226731311838e+00
1.037278572970546514e-01
-6.432775565412943708e-01
-7.205539786625028142e-01
2.308681768488870745e+00
-4.990282352483717543e-01
6.498661100695553305e-02
-1.024507905672589647e+00
-1.493318199874587915e+00
2.788877474384606203e-01
1.165711967701450025e+00
2.762036778266627302e+00
1.618345730872741584e+00
1.175294244044479353e+00
5.158687752768333912e-01
2.016113253172520936e-01
1.438034079256588216e+00
-8.761371751998695556e-01
-1.127543135167534238e+00
6.549663350950086782e-01
-1.024507905672589647e+00
2.222183712162410230e-01
1.180446005519226516e+00
-1.332531705413181333e-01
-8.544997770059309383e-01
-3.135648221574713346e-01
-9.781420523998645145e-01
-1.055418474521073069e+00
2.762036778266627302e+00
-4.269035746019104738e-01
5.210205367515806651e-01
8.404297481859090979e-01
-1.590119779150543089e-01
-2.156813541372738785e-01
-1.240881887611973600e+00
5.776899129738002348e-01
-9.060173917534032340e-01
-7.978304007837113687e-01
-1.076025520420061943e+00
-6.690363639150305186e-01
-4.217518131271632553e-01
-1.400586493329137650e+00
3.819229769334053226e-01
-7.926786393089640947e-01
7.064839498424810849e-01
6.858769039434921000e-01
-1.215123080238237341e+00
8.662400920089356748e-02
1.329847088286896462e+00
1.036196684226303955e+00
-1.024507905672589647e+00
7.322427572162172327e-01
-2.865180744150483405e-01
-1.122391373692787075e+00
-1.101784327793798202e+00
1.654408061195972168e+00
-8.627425953655266655e-01
-6.101002126439218909e-01
-6.638846024402832446e-01
3.561641695596691193e-01
-1.122391373692787075e+00
6.910286654182393740e-01
-1.318158309733181932e+00
1.304088280913160203e+00
6.807251424687449370e-01
-2.208331156120211247e-01
-1.549987576096807596e+00
3.160319665059336397e-02
-7.926786393089640947e-01
6.086004818222836565e-01
-4.011447672281743260e-01
-1.235730126137226215e+00
-4.217518131271632553e-01
-1.343917117106918191e+00
1.108321344872765346e+00
4.488958761051193291e-01
3.346813242099733743e-01
-9.950913476517827538e-01
9.857609582230740519e-02
-8.287409696321947905e-01
-1.189364272864501082e+00
1.860478520185861573e+00
-1.074943631675819578e-01
-1.342577659123483924e+00
1.092866060448523635e+00
-6.741881253897776816e-01
3.819229769334053226e-01
9.981251857624678925e-02
1.499855216953555059e+00
1.051651968650545665e+00
-4.475106205008994031e-01
9.125544088323703784e-01
-8.029821622584585317e-01
2.241708869317156960e+00
4.128335457818886889e-01
1.823488872797176086e+00
-1.462407631026104493e+00
-9.719084021808749307e-02
-9.266244376523922188e-01
1.118624867822259894e+00
-3.393236295312074824e-01
5.727442219580426430e-01
-7.360092630867445251e-01
1.758525179435159180e-01
-1.266640694985709636e+00
